DIRECTORIO,SECUENCIA_P,SECUENCIA_ENCUESTA,P3050,P3051,P639,P3052,CLASE_TE,COD_DEPTO,AREA,F_EXP
7865405,1,2,1,1,3,1,1,47,47,25.2186071084167
7865410,1,2,1,1,5,1,1,47,47,17.1187047346912
7865418,1,1,1,5,5,1,1,47,47,11.2115656237704
7865421,1,2,1,5,5,1,1,47,47,13.8378360423627
7865423,1,2,1,1,4,6,1,47,47,16.4289033509493
7865424,1,2,1,1,5,1,1,47,47,18.8594426998963
7865426,1,1,1,2,4,1,1,47,47,38.8370730759217
7865428,1,1,1,1,4,1,1,47,47,12.2814626551579
7865445,1,2,1,5,5,1,1,47,47,33.5664890131844
7865451,1,1,1,1,5,1,1,47,47,18.6512995771597
7865452,1,1,1,3,5,1,1,47,47,24.1806628773592
7865455,1,1,1,5,5,1,1,47,47,20.6676816451145
7865457,1,1,1,1,1,1,1,47,47,26.0850531194901
7865457,1,4,1,1,2,6,1,47,47,26.0850531194901
7865458,1,3,1,2,4,1,1,47,47,26.3350630999024
7865478,1,1,1,3,5,1,1,47,47,23.3021076681491
7865486,1,1,1,5,4,1,1,47,47,27.4188124115584
7865489,1,3,1,5,5,1,1,47,47,13.4872866852236
7865492,1,1,1,5,5,1,1,47,47,22.7264672925609
7865493,1,2,1,1,4,1,1,47,47,26.3152141023506
7865501,1,1,1,5,5,1,1,47,47,16.698992941715
7865501,1,4,1,3,4,1,1,47,47,16.698992941715
7865502,1,1,1,5,5,1,1,47,47,11.4709269851091
7865502,1,2,1,1,5,1,1,47,47,11.4709269851091
7865509,1,2,1,1,4,1,1,47,47,16.9129107184432
7865509,1,3,1,2,4,1,1,47,47,16.9129107184432
7865516,1,1,1,2,5,1,1,47,47,23.5807775398077
7865516,1,3,1,2,4,6,1,47,47,23.5807775398077
7865524,1,1,1,5,5,6,1,47,47,15.4159027326843
7865529,1,3,1,1,4,2,1,50,50,24.2347340683291
7865539,1,1,1,5,5,1,1,50,50,19.5255004098534
7865546,1,1,1,2,5,3,1,50,50,23.3320243533285
7865548,1,1,1,4,2,3,1,50,50,15.3016996184766
7865561,1,2,1,1,1,6,1,50,50,38.0585018740397
7865564,1,2,1,4,5,2,1,50,50,28.2815379564979
7865565,1,2,1,4,1,1,1,50,50,27.9170539789803
7865569,1,1,1,2,2,3,1,50,50,26.748482479602
7865569,1,2,1,4,3,2,1,50,50,26.748482479602
7865574,1,1,1,2,4,1,1,50,50,24.5062204325918
7865574,1,2,1,5,4,1,1,50,50,24.5062204325918
7865579,1,1,1,2,2,1,1,50,50,33.9370448126904
7865588,1,1,1,2,5,3,1,52,"",26.5017735909289
7865589,1,2,2,1,2,1,1,52,"",26.5017735909289
7865598,1,1,1,1,5,1,1,52,"",10.0385506026246
7865600,1,1,2,1,1,1,1,52,"",10.0385506026246
7865602,1,2,1,1,2,1,1,52,"",10.5600337508129
7865603,1,1,1,1,5,1,1,52,"",10.5600337508129
7865608,1,1,1,1,2,1,1,52,"",10.5600337508129
7865610,1,2,1,1,5,2,1,52,"",41.187993165162
7865613,1,3,1,2,5,1,1,52,52,8.87686580317292
7865614,1,3,1,1,1,1,1,52,52,7.85759364927242
7865616,1,1,1,1,2,2,1,52,52,12.3005831531281
7865617,1,2,1,2,4,2,1,52,52,8.04093115897538
7865619,1,1,1,2,5,1,1,52,52,7.54671396684939
7865619,1,2,1,1,3,1,1,52,52,7.54671396684939
7865621,1,1,1,1,4,1,1,52,52,8.24115869462604
7865621,1,3,1,5,5,2,1,52,52,8.24115869462604
7865621,1,4,1,1,4,1,1,52,52,8.24115869462604
7865623,1,1,1,2,4,2,1,52,52,6.8595493733227
7865626,1,2,1,2,5,3,1,52,52,14.8340211603499
7865628,1,1,1,2,4,2,1,52,52,10.2211494752121
7865630,1,1,1,1,5,1,1,52,52,10.5702463723567
7865631,1,1,1,5,5,2,1,52,52,12.8192751577509
7865634,1,1,1,3,5,6,1,52,52,6.8595493733227
7865635,1,1,1,2,4,2,1,52,52,14.1542908538526
7865637,1,1,1,1,3,1,1,52,52,7.8887847124621
7865638,1,2,1,5,5,1,1,52,52,14.9097977613673
7865639,1,1,1,5,5,1,1,52,52,13.5445633228474
7865640,1,1,2,2,4,2,1,52,52,12.7939324189093
7865640,1,2,1,2,3,1,1,52,52,12.7939324189093
7865641,1,1,1,2,5,3,1,52,52,12.3005831531281
7865644,1,1,1,4,3,2,1,52,52,11.4193484460751
7865646,1,1,1,5,5,3,1,52,52,11.4193484460751
7865649,1,2,1,1,4,1,1,52,52,9.30467812284313
7865656,1,2,2,2,1,2,1,52,52,12.5536585873907
7865657,1,1,1,2,5,6,1,52,52,11.1810213480075
7865669,1,3,1,5,4,1,1,52,52,10.5702463723567
7865672,1,2,2,2,1,1,1,52,52,8.54093438738224
7865675,1,1,1,1,1,1,1,52,52,12.8192751577509
7865680,1,1,1,1,2,3,1,52,52,13.9730905792296
7865682,1,1,1,5,5,1,1,52,52,8.85196824788678
7865691,1,1,1,5,2,2,1,52,52,9.15557708868514
7865694,1,1,1,4,5,6,1,52,52,9.55590404893266
7865696,1,1,1,4,5,1,1,52,52,10.8683749405621
7865696,1,3,1,5,5,1,1,52,52,10.8683749405621
7865702,1,1,1,1,3,1,1,52,52,16.7436517847894
7865707,1,1,1,5,3,1,1,52,52,11.5708033032739
7865709,1,1,1,5,5,3,1,52,52,12.7028096174815
7865730,1,2,1,2,2,1,1,54,54,66.8712583354429
7865738,1,1,1,2,5,6,1,54,54,57.4078958410854
7865738,1,2,1,2,5,1,1,54,54,57.4078958410854
7865741,1,1,1,2,5,4,1,54,54,21.2132536708243
7865748,1,1,1,2,3,6,1,54,54,41.286476661501
7865748,1,2,1,2,1,4,1,54,54,41.286476661501
7865759,1,1,1,2,5,1,1,54,54,39.9792645698974
7865761,1,1,1,2,5,1,1,54,54,36.8268879040047
7865765,1,2,1,4,4,6,1,54,54,26.4293700824992
7865769,1,1,1,2,5,2,1,54,54,19.9324353544853
7865771,1,1,1,2,5,1,1,54,54,36.9251710269113
7865780,1,1,1,1,5,1,1,54,54,18.5676585189636
7865787,1,1,1,2,1,1,1,54,54,70.6989207087288
7865797,1,1,1,2,3,1,1,54,54,24.0402819289945
7865800,1,3,1,2,5,1,1,54,54,25.1703005699578
7865810,1,1,1,1,5,6,1,54,54,17.5145100067658
7865811,1,1,1,2,2,1,1,54,54,28.2466517313818
7865816,1,1,1,2,5,6,1,54,54,22.6898575710934
7865818,1,1,1,2,3,1,1,54,54,39.8648707089706
7865820,1,2,1,2,1,6,1,54,54,59.5608761241202
7865827,1,2,2,3,2,1,1,54,54,29.767057102785
7865840,1,2,1,2,5,4,1,54,54,173.443169441934
7865845,1,1,1,2,1,5,1,54,54,15.0327463026625
7865846,1,1,1,2,4,1,1,54,54,36.1470982513975
7865850,1,1,1,2,5,2,1,54,54,40.1934769917996
7865850,1,3,1,2,2,2,1,54,54,40.1934769917996
7865858,1,3,1,1,5,6,1,63,63,13.5902746095001
7865860,1,1,1,2,1,1,1,63,63,10.1123754633747
7865865,1,1,1,5,3,6,1,63,63,12.8085610542361
7865875,1,2,2,2,2,2,1,63,63,12.9912681886311
7865875,1,3,1,4,2,6,1,63,63,12.9912681886311
7865881,1,1,1,2,5,2,1,63,63,13.9238963646494
7865884,1,1,1,4,5,1,1,63,63,13.7746029537917
7865884,1,2,1,2,3,1,1,63,63,13.7746029537917
7865885,1,2,1,2,4,3,1,63,63,10.1282070226103
7865886,1,1,1,1,2,1,1,63,63,11.4999365381051
7865894,1,1,1,2,5,2,1,63,63,8.59651652631008
7865900,1,2,1,1,1,1,1,63,63,13.7564211633065
7865909,1,1,1,2,1,1,1,63,63,14.6593606482375
7865914,1,3,1,2,5,2,1,63,63,17.4560934559685
7865917,1,1,1,2,4,1,1,63,63,13.6491009033016
7865920,1,1,1,5,5,3,1,63,63,14.4587869626921
7865922,1,1,1,2,2,1,1,63,63,13.4751380852148
7865925,1,1,1,2,5,2,1,63,63,10.6237240079926
7865926,1,1,1,2,5,1,1,63,63,10.6237240079926
7865933,1,1,1,4,3,1,1,63,63,8.87128898191215
7865942,1,1,1,4,3,1,1,63,63,8.87128898191215
7865958,1,2,1,2,5,2,1,63,63,10.9086701879997
7865958,1,3,1,2,5,6,1,63,63,10.9086701879997
7865960,1,1,2,4,1,1,1,63,63,7.09703118552972
7865962,1,1,1,2,5,2,1,63,63,9.75841788010337
7865964,1,1,1,2,4,6,1,63,63,12.7210354458797
7865979,1,1,1,1,5,1,1,63,63,10.420020031891
7865983,1,1,1,2,4,1,1,63,63,11.3986961104528
7865989,1,1,1,2,5,1,1,66,66,16.875779442444
7865990,1,1,1,2,4,1,1,66,66,15.332426452389
7865997,1,1,4,2,1,,1,66,66,13.5006235539552
7865998,1,1,1,5,4,1,1,66,66,9.84822271344959
7865999,1,3,1,5,3,6,1,66,66,52.0095778996492
7866000,1,1,1,4,5,6,1,66,66,81.9744459042629
7866001,1,4,1,2,4,1,1,66,66,20.5291584597617
7866018,1,1,1,5,5,1,1,66,66,99.2708083040444
7866018,1,4,1,2,1,1,1,66,66,99.2708083040444
7866033,1,2,1,4,5,1,1,66,66,19.6996188717503
7866047,1,1,1,4,4,6,1,66,66,10.4198809238277
7866049,1,1,1,5,2,1,1,66,66,25.313669163666
7866051,1,2,1,5,5,1,1,66,66,20.9078542532577
7866069,1,1,1,5,5,6,1,66,66,51.7444139154391
7866069,1,2,1,4,4,6,1,66,66,51.7444139154391
7866073,1,1,1,5,5,1,1,66,66,18.0743912138473
7866080,1,2,1,4,5,1,1,66,66,12.7622446381611
7866092,1,2,1,2,5,1,1,66,66,13.9033778568056
7866105,1,2,2,2,5,1,1,66,66,11.3959393038552
7866109,1,1,1,2,2,2,1,66,66,35.9627487447174
7866113,1,1,1,6,5,3,1,68,"",47.7480475368057
7866119,1,3,1,1,5,1,1,68,"",11.9370118842014
7866130,1,1,1,3,5,1,1,68,"",21.9868106852073
7866132,1,1,1,1,5,6,1,68,"",23.0252837625524
7866138,1,2,1,4,5,2,1,68,"",32.6661936020629
7866148,1,1,1,2,5,1,1,68,"",35.8003597872867
7866150,1,1,1,2,3,1,1,68,"",19.0707715998731
7866153,1,1,1,6,5,6,1,68,"",15.11593234608
7866158,1,1,1,5,5,1,1,68,68,29.52820550512
7866158,2,1,1,1,4,1,1,68,68,29.52820550512
7866159,1,1,1,2,3,1,1,68,68,35.3155602992228
7866159,1,2,1,2,4,1,1,68,68,35.3155602992228
7866161,1,1,1,2,5,6,1,68,68,16.9264419028452
7866164,1,1,1,1,5,1,1,68,68,29.4442253460676
7866167,1,1,1,3,4,1,1,68,68,35.3155602992228
7866189,1,1,1,2,5,1,1,68,68,29.0449410382419
7866190,1,2,1,2,5,1,1,68,68,26.4775562567645
7866192,1,1,1,2,5,2,1,68,68,45.5782097059705
7866192,1,3,1,1,3,2,1,68,68,45.5782097059705
7866204,1,1,1,5,3,2,1,68,68,18.7775185388151
7866205,1,1,1,1,3,1,1,68,68,28.9665141218281
7866207,1,2,1,5,5,1,1,68,68,25.7455729015479
7866217,1,1,1,1,5,1,1,68,68,45.4402951385809
7866217,1,2,1,1,5,1,1,68,68,45.4402951385809
7866218,1,1,1,5,5,1,1,68,68,25.6825999286182
7866223,1,1,1,2,2,2,1,68,68,19.3719311723651
7866225,1,1,1,2,5,3,1,68,68,26.1134124745651
7866226,1,1,1,4,4,1,1,68,68,46.7837958226548
7866227,1,1,1,1,1,3,1,68,68,32.0519154163981
7866227,1,2,1,1,2,2,1,68,68,32.0519154163981
7866231,1,2,1,1,1,1,1,68,68,30.083903345739
7866238,1,1,1,4,4,1,1,68,68,18.0004348259362
7866246,1,1,1,5,4,1,1,68,68,40.7034088784745
7866252,1,1,2,2,5,1,1,68,68,28.2508599214801
7866256,1,1,1,7,3,1,1,68,68,124.884063508418
7866257,1,2,1,5,2,1,1,68,68,35.5768006108641
7866272,1,1,1,5,4,1,1,68,68,22.1613626037518
7866273,1,1,1,5,4,1,1,68,68,55.3244966946233
7866275,1,1,1,4,5,1,1,68,68,34.7879272813387
7866276,1,1,1,2,5,1,1,68,68,36.0046715574004
7866290,1,1,1,1,3,2,1,68,68,44.2187572803089
7866291,1,2,1,1,4,1,1,68,68,401.140254925476
7866293,1,1,1,2,5,1,1,68,68,30.9310341752725
7866300,1,1,1,1,4,1,1,68,68,28.2997277586419
7866300,1,2,1,1,3,3,1,68,68,28.2997277586419
7866301,1,2,1,2,5,6,1,68,68,24.9043393247207
7866303,1,1,1,5,4,6,1,68,68,27.4421602508043
7866316,1,2,1,5,5,1,1,68,68,131.381064298868
7866317,1,1,1,1,3,1,1,68,68,153.787375723523
7866321,1,2,1,5,4,1,1,68,68,193.260034884486
7866322,1,1,1,5,2,1,1,68,68,150.910840867171
7866335,1,1,1,2,4,1,1,68,68,45.7913349882838
7866335,1,2,1,4,1,2,1,68,68,45.7913349882838
7866339,1,1,1,1,1,2,1,70,70,7.88397791143484
7866342,1,2,1,2,5,3,1,70,70,6.38916354529148
7866343,1,2,1,2,3,1,1,70,70,8.13560488118844
7866344,1,1,1,5,4,1,1,70,70,12.8033089589326
7866344,1,3,1,5,3,1,1,70,70,12.8033089589326
7866344,1,4,1,5,3,1,1,70,70,12.8033089589326
7866345,1,1,1,5,5,1,1,70,70,10.0299457611779
7866346,1,1,1,4,1,2,1,70,70,19.9631060665181
7866346,1,4,1,5,5,4,1,70,70,19.9631060665181
7866350,1,3,1,1,1,6,1,70,70,8.33215012458715
7866355,1,1,1,1,2,4,1,70,70,14.6200078964406
7866360,1,1,1,3,5,1,1,73,73,18.7970559274067
7866363,1,1,1,3,5,1,1,73,73,18.1615821246779
7866367,1,2,1,7,2,8,1,73,73,28.3549037772797
7866368,1,1,1,7,5,3,1,73,73,31.3387534450734
7866382,1,1,3,1,5,6,1,73,73,14.1960160391594
7866404,1,1,3,2,5,1,1,76,76,133.609963732926
7866404,1,2,1,1,2,1,1,76,76,133.609963732926
7866406,1,1,1,1,4,1,1,76,76,59.7896195680876
7866406,1,2,1,4,2,1,1,76,76,59.7896195680876
7866409,1,2,1,1,2,1,1,76,76,90.8675371021004
7866424,1,1,1,2,5,6,1,76,76,43.2666625027929
7866428,1,1,1,2,5,1,1,76,76,89.8493273857775
7866431,1,1,1,1,5,1,1,76,76,141.765305938628
7866432,1,1,1,1,2,1,1,76,76,96.0594823738526
7866435,1,2,1,4,4,6,1,76,76,96.7002184370265
7866435,2,1,1,3,5,1,1,76,76,96.7002184370265
7866438,1,1,1,1,5,1,1,76,76,60.8574201225134
7866443,1,2,1,3,5,1,1,76,76,66.6563204248999
7866449,1,1,1,1,5,1,1,76,76,83.3070462121517
7866451,1,1,1,2,3,1,1,76,76,29.3414792053833
7866461,1,1,1,4,4,1,1,76,76,65.4924060306583
7866463,1,1,1,1,5,1,1,76,76,92.9971973102538
7866463,1,2,1,1,5,1,1,76,76,92.9971973102538
7866465,1,1,1,1,2,1,1,76,76,57.1916699192146
7866467,1,3,1,5,5,1,1,76,76,61.9045942475355
7866476,1,1,1,5,5,1,1,76,76,99.1750550144663
7866479,1,1,1,4,5,1,1,76,76,47.6440104496238
7866541,1,1,2,3,5,6,1,88,88,5.12472174764438
7866556,1,2,2,2,2,2,1,88,88,3.43600391461109
7866564,1,1,1,5,5,8,1,88,88,6.13572127609123
7866571,1,1,1,5,4,1,1,88,88,8.15524647173202
7866706,1,1,1,6,4,6,2,13,"",436.266411329022
7866707,1,2,1,1,5,1,2,13,"",267.219497776106
7866709,1,1,1,1,5,1,2,13,"",278.530754846754
7866711,1,1,2,3,4,1,2,13,"",328.271666473131
7866714,1,1,1,1,2,1,2,13,"",172.072081616878
7866718,1,1,1,2,5,1,2,13,"",160.300118349332
7866719,1,1,1,3,5,1,2,13,"",221.5475770086
7866719,1,2,1,1,2,1,2,13,"",221.5475770086
7866722,1,2,1,3,5,6,2,13,"",131.083614960773
7866723,1,2,1,3,2,1,2,13,"",224.448715205555
7866728,1,1,1,3,5,1,1,13,"",201.464739778638
7866740,1,2,1,4,5,1,1,13,"",178.668442738078
7866744,1,1,1,1,2,1,1,13,"",156.746339588969
7866752,1,1,1,4,4,1,2,13,"",129.286040185189
7866753,1,1,2,4,1,1,2,13,"",109.269574506553
7866769,1,2,1,2,2,2,1,44,"",74.7555245816243
7866771,1,3,1,2,4,1,1,44,"",78.379062414752
7866772,1,1,1,2,3,1,1,44,"",81.1131332986988
7866773,1,4,1,2,1,1,1,44,"",44.3577505145167
7866774,1,2,1,4,3,1,1,44,"",66.6052963557433
7866777,1,2,1,4,5,1,1,44,"",29.1952904989548
7866778,1,1,1,4,5,1,1,44,"",54.440004630135
7866783,1,1,1,3,2,1,1,44,"",21.4247037044542
7866786,1,1,1,2,4,1,1,44,"",17.2497224700384
7866789,1,1,1,2,4,1,1,44,"",17.768661437037
7866790,1,2,1,2,1,2,1,44,"",21.7707054826773
7866792,1,2,1,2,3,1,1,44,"",25.9729323961059
7866802,1,1,1,3,2,1,1,44,"",15.6349618030793
7866806,1,1,1,1,4,4,2,70,"",117.040480889933
7866807,1,2,1,1,3,5,2,70,"",140.025756409332
7866809,1,1,1,2,3,1,2,70,"",63.9637364562748
7866810,1,1,1,1,4,1,2,70,"",142.299053466619
7866812,1,2,1,2,4,1,2,70,"",140.025756409332
7866820,1,1,1,6,5,6,2,25,"",289.201317122539
7866823,1,1,1,1,5,1,2,25,"",295.310263746407
7866824,1,1,2,5,5,3,2,25,"",351.766970552516
7866826,1,1,2,1,5,3,2,25,"",241.118391462004
7866831,1,1,1,4,5,6,2,25,"",317.595016377728
7866833,1,1,1,4,2,3,2,25,"",298.201820868163
7866844,1,2,1,1,5,2,1,25,"",114.354635846105
7866856,1,1,1,1,5,1,1,25,"",73.122091983835
7866861,1,1,2,5,5,1,1,25,"",85.9591413845523
7866864,1,2,1,1,5,1,1,25,"",73.122091983835
7866867,1,1,1,2,5,6,2,18,"",46.7191485794494
7866869,1,1,1,2,5,1,2,18,"",47.6449728595622
7866870,1,2,1,3,5,6,2,18,"",34.0845314304774
7866871,1,1,1,3,4,6,2,18,"",36.0011342662355
7866876,1,1,1,2,5,1,2,18,"",35.0753099861227
7866877,1,1,1,3,4,6,2,18,"",47.7992789435732
7866879,1,1,1,1,2,3,2,18,"",40.7163877561457
7866880,1,1,1,1,2,6,2,18,"",31.41917172326
7866881,1,1,1,2,2,1,2,18,"",39.9083956571382
7866882,1,1,1,2,4,3,2,18,"",24.4771507663435
7866889,1,1,1,2,3,1,2,18,"",16.2320359823935
7866893,1,1,1,2,3,1,2,18,"",21.2902900088395
7866894,1,1,1,2,5,1,2,18,"",21.2902900088395
7866896,1,1,1,2,5,8,2,18,"",16.2320359823935
7866901,1,2,1,3,5,3,2,15,"",89.3923962900253
7866906,1,1,2,1,4,3,2,15,"",109.156972461958
7866906,1,2,2,4,5,1,2,15,"",109.156972461958
7866923,1,2,1,1,5,1,2,15,"",65.8393487758111
7866936,1,1,1,1,5,3,1,15,"",182.352437341905
7866937,1,1,1,1,4,1,1,15,"",130.908685673052
7866942,1,1,1,4,1,1,1,15,"",109.627858362164
7866943,1,1,1,2,5,2,1,15,"",174.725519160988
7866944,1,1,1,2,5,1,1,15,"",171.780706241962
7866945,1,3,1,3,5,1,1,15,"",170.182754998908
7866951,1,1,1,1,5,3,1,15,"",206.564892862064
7866958,1,1,1,2,1,1,1,68,"",67.4892712166654
7866959,1,1,1,4,5,3,1,68,"",61.5549740096346
7866959,1,2,1,4,4,3,1,68,"",61.5549740096346
7866961,1,2,1,5,5,1,1,68,"",99.427515836198
7866962,1,2,1,2,1,1,1,68,"",58.450075975298
7866964,1,1,1,2,5,3,1,68,"",58.450075975298
7866964,1,2,1,1,5,1,1,68,"",58.450075975298
7866965,1,1,1,1,5,1,2,68,"",130.203932122277
7866966,1,1,1,2,3,1,1,68,"",90.9550566094717
7866968,1,1,1,4,1,1,1,68,"",72.23534929962
7866969,1,2,1,3,5,1,2,68,"",119.649946781116
7866969,1,3,1,2,2,1,2,68,"",119.649946781116
7866970,1,1,1,1,1,1,2,68,"",98.2777963334523
7866974,1,1,1,3,5,3,2,68,"",105.27958073479
7866975,1,1,1,1,5,1,2,68,"",92.7095817673247
7866975,1,3,1,3,5,1,2,68,"",92.7095817673247
7866975,1,4,1,1,5,1,2,68,"",92.7095817673247
7866975,1,5,1,1,4,1,2,68,"",92.7095817673247
7866976,1,1,2,1,5,2,2,68,"",140.19566348319
7866980,1,1,1,3,5,3,2,68,"",128.117602358839
7866980,1,3,1,3,5,1,2,68,"",128.117602358839
7866981,1,1,1,2,5,1,2,68,"",186.798746252994
7866983,1,2,1,1,5,6,2,68,"",154.506819071615
7866984,1,1,1,2,2,6,1,68,"",59.6915595116545
7866986,1,2,1,1,2,6,1,68,"",78.4428391423522
7866988,1,1,2,3,4,3,1,68,"",85.6720469780182
7866992,1,1,1,2,5,1,1,68,"",85.7028071861733
7866993,1,1,1,5,5,1,1,68,"",81.8731227878184
7866997,1,1,1,2,5,1,1,68,"",96.3158704286616
7866997,1,2,1,1,4,1,1,68,"",96.3158704286616
7866998,1,1,1,2,5,6,1,68,"",153.508795259824
7866999,1,1,1,1,5,1,1,68,"",144.118224780546
7867002,1,2,2,3,5,1,1,68,"",111.210940163299
7867011,1,2,1,1,5,1,1,68,"",90.7420333601841
7867015,1,2,1,1,5,1,2,68,"",108.125333644149
7867017,1,1,1,1,5,3,2,68,"",113.172864986277
7867017,1,4,1,3,5,6,2,68,"",113.172864986277
7867022,1,2,1,4,4,1,2,54,"",51.4783446948904
7867032,1,1,1,4,3,1,2,54,"",18.7328799100153
7867033,1,1,2,2,2,2,2,54,"",15.8357954693966
7867038,1,2,1,4,1,2,2,54,"",22.3050477258501
7867040,1,1,2,3,5,1,2,54,"",32.7461345709687
7867041,1,1,2,3,5,1,2,54,"",31.3326657274416
7867042,1,1,2,3,5,1,2,54,"",44.4461672042651
7867043,1,1,2,3,4,1,2,54,"",24.4310464664923
7867044,1,1,2,3,4,1,2,54,"",30.1292130229693
7867046,1,1,1,3,5,1,2,54,"",19.9298992720727
7867047,1,1,2,2,4,3,2,54,"",16.6068811693731
7867057,1,1,1,1,5,1,1,76,"",94.8329771319036
7867057,1,2,1,1,5,3,1,76,"",94.8329771319036
7867058,1,1,1,2,5,1,1,76,"",119.825794039582
7867065,1,1,2,1,5,1,1,76,"",121.967297152023
7867070,1,1,2,2,4,1,1,76,"",161.409182121277
7867073,1,1,1,1,1,1,1,76,"",108.954615726396
7867076,1,1,1,1,1,2,1,76,"",157.526654708908
7867090,1,1,5,3,2,,2,76,"",130.091979697586
7867092,1,1,1,2,5,1,2,76,"",124.040166361465
7867093,1,1,1,1,3,2,2,76,"",162.549720074706
7867096,1,1,1,3,5,1,1,73,"",137.812264449625
7867098,1,2,1,2,5,2,1,73,"",289.090244010144
7867102,1,1,2,1,1,2,1,73,"",119.0006377631
7867104,1,1,1,2,5,3,1,73,"",195.568054746769
7867110,1,1,1,3,5,2,2,73,"",74.6243110983579
7867110,1,2,1,4,5,1,2,73,"",74.6243110983579
7867112,1,2,1,1,4,1,2,73,"",130.219513702215
7867113,1,2,1,2,5,1,2,73,"",104.53317800737
7867117,1,2,1,1,1,6,1,66,"",42.5698393733378
7867122,1,2,1,2,1,1,1,66,"",38.6291107625959
7867126,1,1,1,2,4,3,1,66,"",75.9430970555006
7867133,1,2,1,4,2,1,2,66,"",21.7536050254966
7867140,1,1,1,2,5,1,1,66,"",44.8513073339103
7867150,1,1,1,4,5,1,1,66,"",18.7514819609405
7867163,1,2,1,2,1,6,2,66,"",33.5536139504229
7867167,1,1,1,2,5,3,2,66,"",16.8527440760256
7867180,1,1,1,2,5,2,2,05,"",209.545528587536
7867180,1,2,1,5,5,1,2,05,"",209.545528587536
7867194,1,2,1,2,5,1,2,05,"",59.7477339695375
7867208,1,1,1,3,3,6,2,05,"",80.5261605968415
7867214,1,2,1,1,5,6,2,05,"",179.789099161288
7867216,1,1,1,1,4,3,2,05,"",179.789099161288
7867221,1,1,1,2,5,6,2,05,"",57.4861433899138
7867244,1,1,1,2,3,5,1,05,"",224.46538844162
7867252,1,1,1,1,3,1,2,05,"",333.311954051542
7867253,1,2,1,2,4,1,2,05,"",193.862064522784
7867255,1,1,1,1,5,1,2,05,"",263.674867301009
7867258,1,1,1,1,4,1,2,05,"",161.81018924516
7867259,1,1,1,2,1,1,2,05,"",289.766880314448
7867263,1,1,1,5,5,6,1,05,"",163.247555230269
7867277,1,3,1,1,5,6,2,05,"",172.865713830276
7867281,1,2,1,1,3,6,2,05,"",419.12178257571
7867285,1,1,1,2,5,1,1,05,"",27.6043615913601
7867287,1,1,1,2,5,2,1,05,"",21.4999887989941
7867295,1,1,1,2,2,6,1,05,"",23.5292704864046
7867300,1,5,1,1,5,1,1,05,05,78.0766631897094
7867311,1,1,1,2,2,1,1,05,05,360.095694468491
7867316,1,4,1,5,2,1,1,05,05,49.3576917644036
7867343,1,2,1,1,4,6,1,05,05,100.661518268408
7867345,1,3,1,1,1,2,1,05,05,105.874011679536
7867349,1,1,1,1,5,1,1,05,05,74.3592279206977
7867368,1,1,1,1,3,1,1,05,05,335.570151826319
7867368,1,2,1,5,2,1,1,05,05,335.570151826319
7867374,1,2,1,1,5,1,1,05,05,97.751794737656
7867384,1,1,1,2,4,1,1,05,05,218.063459903939
7867385,1,1,1,1,5,6,1,05,05,94.0513985817489
7867402,1,1,1,1,2,6,1,05,05,83.706810842191
7867414,1,1,1,5,4,1,1,08,08,68.9735300194403
7867428,1,1,1,5,2,1,1,08,08,84.9489680584173
7867429,1,1,1,2,4,1,1,08,08,74.1407569736873
7867430,1,1,2,2,5,3,1,08,08,96.1260051806383
7867438,1,1,1,2,2,1,1,08,08,71.8946695801437
7867451,1,1,1,1,2,1,1,08,08,121.108922732142
7867451,1,2,1,1,2,1,1,08,08,121.108922732142
7867452,1,1,1,2,5,1,1,08,08,81.2812295373962
7867453,1,1,1,1,5,4,1,08,08,71.1317519523754
7867453,1,2,1,1,5,6,1,08,08,71.1317519523754
7867454,1,2,1,1,2,1,1,08,08,88.3425012997927
7867455,1,1,2,1,2,1,1,08,08,67.2501093255693
7867458,1,2,1,2,3,1,1,08,08,83.0837202192484
7867459,1,1,1,1,5,1,1,08,08,53.6423983278828
7867462,1,1,1,5,5,1,1,08,08,83.2760257648895
7867462,1,2,1,2,5,1,1,08,08,83.2760257648895
7867463,1,2,1,1,1,4,1,08,08,87.8018948361591
7867464,1,1,1,4,4,1,1,08,08,101.020602138472
7867464,1,2,1,1,4,6,1,08,08,101.020602138472
7867467,1,1,1,1,5,1,1,08,08,65.024983629917
7867467,1,2,1,2,5,1,1,08,08,65.024983629917
7867469,1,1,1,1,5,1,1,08,08,74.4745923569827
7867470,1,2,1,1,1,1,1,08,08,67.5506245731908
7867473,1,1,3,1,1,1,1,08,08,93.1536484945105
7867474,1,1,1,1,5,1,1,08,08,65.4984646756198
7867474,1,4,1,4,1,2,1,08,08,65.4984646756198
7867475,1,2,1,2,5,1,1,08,08,96.1260051806383
7867481,1,3,1,2,3,1,1,08,08,55.8779140657902
7867483,1,1,1,1,5,1,1,08,08,67.4616304079002
7867484,1,1,1,1,2,4,1,08,08,60.2701248338188
7867485,1,2,1,1,5,1,1,08,08,44.4869554245256
7867485,1,3,1,1,2,1,1,08,08,44.4869554245256
7867486,1,1,1,2,5,1,1,08,08,46.202292998267
7867487,1,1,2,2,1,1,1,08,08,63.3179340603858
7867489,1,1,1,2,3,1,1,08,08,68.4262863203187
7867498,1,1,1,1,4,4,1,08,08,62.2942002462539
7867503,1,1,1,1,5,1,1,08,08,67.6066817398411
7867504,1,2,1,1,1,4,1,08,08,81.062861249355
